bookId,title,publicationYear,description,language,reviews,publisherId
725230,The Devil's Shallows,2022,"Eight miles of mystery. One night of terror. Residents trapped in a remote neighborhood confront the unimaginable in this horror novel from award-winning author Debra Castaneda. The salt marsh at Devil's Landing is home to a terrifying urban legend. Adam Gray knows the old stories about the Slough Devil, the missing children, and the mutilated animals. But the naturalist and wilderness survival expert doesn't believe in monsters. Not even when a tourist on his boat sees a strange creature in the tidal channel and captures it on video. When Adam moves into a controversial housing development next to the marsh, shocking new evidence emerges, and it's not long before he's confronted with a series of horrifying and unexplained events. It takes Christina, his feisty new neighbor, to get him to believe something lurks in the slough. Something disturbed by the new community. When a massive storm maroons the residents, Adam and Christina find themselves trapped and tested in a fight for their lives. The Devil's Shallows is part of Debra Castaneda's Dark Earth Rising series of standalone novels. Read the books in any order. Content warning: Sexual assault",English,"[{'reviewiId': 3650252, 'score': 3.0, 'comment': None, 'date': '2023-07-05', 'userId': 3184}]",2418
1423320,L'antro dei filosofi,1942,,English,[],24367
1693423,"Good Night, Cuddle Tight: A Bedtime Bunny Book",2023,"After Dad tucks nine little bunnies into bed, the whole house is quiet--and Dad can finally get some sleep! But when one little bunny sneaks into his room and requests a just-you-and-me bedtime cuddle, the house is soon filled with spins, squeezes, flops, and pops! This sweet and funny bedtime book shows just how special a bedtime routine can be!",English,[],561
1547764,The Food of Paradise: Exploring Hawaii's Culinary Heritage,1996,,English,[],
1142884,Death of a Bankster,2013,,English,[],
253346,Management of public sector enterprises in India,,Contributed articles.,English,[],
1464543,Generación dopamina,2021,"¿Somos esclavos de la dopamina, la hormona de la felicidad? Combinando la neurociencia con impactantes casos reales, la psiquiatra Anna Lembke nos explica el precio personal y social de la búsqueda desenfrenada del placer en un libro que no deja a nadie indiferente. Tenemos un problema: nuestro cerebro ha evolucionado para evitar el dolor pero, a cambio, nos hemos vuelto adictos a los estímulos opuestos: drogas, comida, juego, compras, redes sociales, pornografía… La responsable es la dopamina, la sustancia química que gobierna los centros del placer y el dolor en el cerebro. Anna Lembke, psiquiatra y especialista en adicciones de la universidad de Stanford, explica por qué el consumo desenfrenado conduce a la adicción, la depresión y la ansiedad, y cómo conseguir el nivel perfecto de satisfacción manteniendo los niveles de dopamina bajo control. Las cautivadoras historias reales de pacientes que cayeron en las garras de la adicción y encontraron la salida son el persuasivo tejido que unifica esta obra inteligente, amena y radicalmente humana. «Un trabajo revelador sobre la búsqueda del placer y la adicción. Los lectores en busca de equilibrio encontrarán en la obra de Lembke una guía tan informativa como fascinante.» Publishers Weekly «Fascinantes casos reales y una fórmula sensata para el tratamiento de las adicciones.» Kirkus Reviews« Sus relatos sobre pacientes que hallaron un equilibrio sano entre placer y dolor poseen la capacidad de transformar tu vida.» Lori Gottlieb, psicóloga y autora de Deberías hablar con alguien",English,[],40103
306797,"The Boy, the Baker, the Miller, and More",1974,"In return for a piece of bread he requests from the baker's wife, a little boy is sent on an errand that leads to an errand that leads to an errand. ...",English,[],
1100209,Unruly: A History of England's Kings and Queens,2023,,English,"[{'reviewiId': 1844623, 'score': 3.0, 'comment': None, 'date': '2023-10-23', 'userId': 7758}, {'reviewiId': 2082818, 'score': 5.0, 'comment': '<p>This was fantastic! Not many History books can make you expel coffee through your nose….this one can! Whilst giving a good recounting off the Kings and Queens who ruled or maybe didn’t from Celtic origins through to the end of the Tudors! Will be one I revisit frequently.</p>', 'date': '2023-10-06', 'userId': 9004}, {'reviewiId': 4387651, 'score': 3.0, 'comment': '<p>\xa0So, this wasn???t a bad overview of the concept of monarchy as it applies to the UK, which, arguably, has the most famous and most popular monarchy in the world at the moment. Mitchell digs into how UK monarchy got set up in the first place, and where its roots actually lie: not in anything so grand as the legend of King Arthur or in the divine right of kings, but just people trying to cobble together a (relatively) sensible government out of anarchy. He argues that this might apply to monarchy in general, as a system, and therefore any crowned heads of state do not really deserve the immense respect they are granted in the present day. He aims this at the current UK royal family, but I can see this extending to other current monarchies elsewhere, and not just in Europe.  <br />One thing that might not sit right with readers is the author???s politics. He considers himself left-of-center, but there are moments when his stance will either chafe at the reader, or enrage entirely. I also suspect some readers might think he???s too cynical in parts, while others might argue he???s not being cynical enough. I personally found his stances mostly tolerable, though there were moments when they made me a mite twitchy.  <br />Overall, this wasn???t a bad read; the author???s done his research, and he lays out the history of the early UK monarchy in a way that I found entertaining and interesting enough to get through. However, he???s also very clear about his politics, so YMMV on whether or not you can tolerate his writing.\xa0</p>', 'date': '2023-10-29', 'userId': 19137}, {'reviewiId': 4519868, 'score': 5.0, 'comment': None, 'date': '2024-10-13', 'userId': 19667}, {'reviewiId': 1430350, 'score': 3.5, 'comment': None, 'date': '2023-12-18', 'userId': 6066}]",
1142886,Complicated Creatures Part One,2014,,English,[],
1094271,Libérées !,2017,,English,"[{'reviewiId': 1387723, 'score': 3.0, 'comment': '<p>2.5 Le spectre d’une chaussette errante s’étand sur la moitié du livre pour insister lourdement l’inégalité de la répartition du travail ménager. Il y a aussi un chapitre qui explique pourquoi les femmes portent des sacs à main et un autre sur l’esthétique uniformisée par Instagram.</p>', 'date': '2021-01-19', 'userId': 5947}, {'reviewiId': 2712580, 'score': 5.0, 'comment': None, 'date': '2024-04-09', 'userId': 11104}]",
1590434,Protocols Of The Learned Elders Of Zion In Context,2003,,English,[],
1094372,Frolic on the Amaranthyn,,,English,[],
1142894,The Purple Morrow,2013,,English,[],
1142895,Wolf's Bane: Rise of the Papilion: Book II,2015,,English,[],
1142897,Sneaking Suspicions,2014,,English,[],
788412,Teaching Tech-Savvy Kids,2010,"Written for middle and high school teachers, this resource expands educators' understanding of the relationship between their students and digital media and shows how to design learning opportunities that make the most of that relationship. Based on the findings of a three-year study on youth and their use of digital media for informal learning, this book gives teachers a deeper awareness of the characteristics of ""iGeneration culture"" and the dynamic potential for student learning through digital media, such as fostering collaboration, creativity, feedback, and critiques. Presented in a teacher-friendly format, each of the chapters include: A description of each digital medium A vignette about a young person using the medium Advice about navigating digital media for both novice and expert teachers, plus activities and sidebars A section addressing myths related to each medium A section on pedagogical implications and practices, including activities Teaching Tech Savvy Kids provides examples of how to integrate digital media into Grade 5-12 classrooms, explains how key characteristics of digital media can help to revitalize pedagogical practices, and increases teachers' options for offering more engaged, student-centered learning opportunities.",English,[],
1142902,The Divine Apprentice,2013,,English,[],
1547765,The Essential New York Times Grilling Cookbook: More Than 100 Years of Sizzling Food Writing and Recipes,2014,"For more than a century, the New York Times has published thousands of articles on grilling, along with recipes--and this unique collection gathers the very best. With contributors such as Mark Bittman, Craig Claiborne, Florence Fabricant, Sam Sifton, and others weighing in on everything from barbecue basics to expert tips, healthy fare to indulgent meaty feasts, this book is a treat for everyone!",English,[],11404
1286411,The Year's Best Dark Fantasy & Horror 2010,2009,,English,[],
1693428,The Storyteller,2023,,English,[],2796
